,counter_id,daily_range_high,daily_range_low,ticker,buy_price,sell_price,previous_closing_price,today_closing_price,volume_traded,dividend_mk,dividend_yield_pct,earnings_yield_pct,pe_ratio,pbv_ratio,market_capitalization_mkmn,profit_after_tax_mkmn,num_shares_issue,trade_date,print_time,name
23533,12,,,SUNBIRD,125,0,145,145,0,0.92,0.63,6.42,15.58,2.02,37929.47,2433.87,261582580,10/12/2018,15:01:53,SUNBIRD TOURISM PLC
23534,13,24.5,24.5,TNM,0,24.5,26.15,24.5,53996,0.6,2.45,5.33,18.77,8.44,245991.03,13108,10040450000,10/12/2018,15:01:53,TELEKOM NETWORKS MALAWI PLC
23535,1,,,BHL,0,12.3,12.07,12.07,0,1.15,9.53,5,20.01,1.97,10135.79,506.54,839750705,10/11/2018,15:11:22,BLANTYRE HOTELS PLC
23536,2,,,FMBCH,0,157,157.98,157.98,0,0,0,6.84,14.62,3.56,369080.78,25245.06,2336250000,10/11/2018,15:11:22,FMB CAPITAL HOLDINGS PLC
23537,3,,,ILLOVO,175,0,204.85,204.85,0,0,0,4.84,20.64,3.99,146149.08,7080,713444391,10/11/2018,15:11:22,ILLOVO SUGAR MALAWI PLC
23538,4,,,MPICO,19.1,19.5,19.5,19.5,0,0.18,0.92,11.36,8.8,1.62,44811.93,5092.87,2298047460,10/11/2018,15:11:22,MALAWI PROPERTY INVESTMENT COMPANY PLC
23539,5,325,325,NBM,320.01,0,320.01,325,157842,19.3,5.94,12.62,7.93,1.88,151752.81,19147,466931738,10/11/2018,15:11:22,NATIONAL BANK OF MALAWI
23540,6,,,NBS,9.01,9.2,9.01,9.01,0,,,-4.17,-24.01,2.09,26224.27,-1092.31,2910573356,10/11/2018,15:11:22,NBS BANK PLC
23541,7,,,NICO,0,51,51,51,0,1.5,2.94,20.91,4.78,2.36,53195.1,11123,1043041096,10/11/2018,15:11:22,NICO HOLDINGS PLC
23542,8,,,NITL,75,91,86,86,0,1.3,1.51,19.13,5.23,1.35,11610,2221.35,135000000,10/11/2018,15:11:22,NATIONAL INVESTMENT TRUST PLC
23543,9,,,OMU,,,2513.25,2513.25,0,0,0,9.65,10.36,1.54,14647.23,1413.28,5828003,10/11/2018,15:11:22,OLD MUTUAL LIMITED
23544,10,920,920,PCL,850,0,900,920,50000,25,2.72,35.86,2.79,0.88,110635.35,39673,120255820,10/11/2018,15:11:22,PRESS CORPORATION PLC
23545,11,670,670,STANDARD,600,670,670,670,98,10.65,1.59,7.74,12.93,2.18,157227.67,12162,234668162,10/11/2018,15:11:22,STANDARD BANK MALAWI PLC
23546,12,,,SUNBIRD,125,0,145,145,0,0.92,0.63,6.42,15.58,2.02,37929.47,2433.87,261582580,10/11/2018,15:11:22,SUNBIRD TOURISM PLC
23547,13,26.15,26.15,TNM,24.5,26.15,26.15,26.15,3181,0.6,2.29,4.99,20.03,9.01,262557.77,13108,10040450000,10/11/2018,15:11:22,TELEKOM NETWORKS MALAWI PLC
23548,1,12.45,12,BHL,0,12.3,11.7,12.07,123830,1.15,9.53,5,20.01,1.97,10135.87,506.54,839750705,10/10/2018,15:02:28,BLANTYRE HOTELS PLC
23549,2,,,FMBCH,0,157,157.98,157.98,0,0,0,6.84,14.62,3.56,369080.78,25245.06,2336250000,10/10/2018,15:02:28,FMB CAPITAL HOLDINGS PLC
23550,3,,,ILLOVO,175,0,204.85,204.85,0,0,0,4.84,20.64,3.99,146149.08,7080,713444391,10/10/2018,15:02:28,ILLOVO SUGAR MALAWI PLC
23551,4,,,MPICO,19.1,19.5,19.5,19.5,0,0.18,0.92,11.36,8.8,1.62,44811.93,5092.87,2298047460,10/10/2018,15:02:28,MALAWI PROPERTY INVESTMENT COMPANY PLC
23552,5,,,NBM,320.01,0,320.01,320.01,0,19.3,6.03,12.81,7.8,1.85,149422.83,19147,466931738,10/10/2018,15:02:28,NATIONAL BANK OF MALAWI
23553,6,,,NBS,9,9.2,9.01,9.01,0,,,-4.17,-24.01,2.09,26224.27,-1092.31,2910573356,10/10/2018,15:02:28,NBS BANK PLC
23554,7,51,51,NICO,0,51,51,51,2795,1.5,2.94,20.91,4.78,2.36,53195.1,11123,1043041096,10/10/2018,15:02:28,NICO HOLDINGS PLC
23555,8,,,NITL,86,91,86,86,0,1.3,1.51,19.13,5.23,1.35,11610,2221.35,135000000,10/10/2018,15:02:28,NATIONAL INVESTMENT TRUST PLC
23556,9,,,OMU,,,2513.25,2513.25,0,0,0,9.65,10.36,1.54,14647.23,1413.28,5828003,10/10/2018,15:02:28,OLD MUTUAL LIMITED
23557,10,900,900,PCL,850,0,850,900,50000,25,2.78,36.66,2.73,0.86,108230.24,39673,120255820,10/10/2018,15:02:28,PRESS CORPORATION PLC
23558,11,,,STANDARD,670,0,670,670,0,10.65,1.59,7.74,12.93,2.18,157227.67,12162,234668162,10/10/2018,15:02:28,STANDARD BANK MALAWI PLC
23559,12,,,SUNBIRD,0,0,145,145,0,0.92,0.63,6.42,15.58,2.02,37929.47,2433.87,261582580,10/10/2018,15:02:28,SUNBIRD TOURISM PLC
23560,13,,,TNM,24.5,26.15,26.15,26.15,0,0.6,2.29,4.99,20.03,9.01,262557.77,13108,10040450000,10/10/2018,15:02:28,TELEKOM NETWORKS MALAWI PLC
23561,1,,,BHL,11.7,12.1,11.7,11.7,0,1.15,9.83,5.16,19.4,1.91,9825.08,506.54,839750705,10/9/2018,15:11:23,BLANTYRE HOTELS PLC
23562,2,,,FMBCH,0,157,157.98,157.98,0,0,0,6.84,14.62,3.56,369080.78,25245.06,2336250000,10/9/2018,15:11:23,FMB CAPITAL HOLDINGS PLC
23563,3,204.85,204.85,ILLOVO,175,0,204.85,204.85,6000000,0,0,4.84,20.64,3.99,146149.08,7080,713444391,10/9/2018,15:11:23,ILLOVO SUGAR MALAWI PLC
23564,4,,,MPICO,19.1,19.5,19.5,19.5,0,0.18,0.92,11.36,8.8,1.62,44811.93,5092.87,2298047460,10/9/2018,15:11:23,MALAWI PROPERTY INVESTMENT COMPANY PLC
23565,5,,,NBM,320.01,0,320.01,320.01,0,19.3,6.03,12.81,7.8,1.85,149422.83,19147,466931738,10/9/2018,15:11:23,NATIONAL BANK OF MALAWI
23566,6,9.01,9.01,NBS,8.2,9.2,9.01,9.01,513458,,,-4.17,-24.01,2.09,26224.27,-1092.31,2910573356,10/9/2018,15:11:23,NBS BANK PLC
23567,7,51,51,NICO,51,52,52,51,4925,1.5,2.94,20.91,4.78,2.36,53195.1,11123,1043041096,10/9/2018,15:11:23,NICO HOLDINGS PLC
23568,8,,,NITL,75,91,86,86,0,1.3,1.51,19.13,5.23,1.35,11610,2221.35,135000000,10/9/2018,15:11:23,NATIONAL INVESTMENT TRUST PLC
23569,9,,,OMU,,,2513.25,2513.25,0,0,0,9.65,10.36,1.54,14647.23,1413.28,5828003,10/9/2018,15:11:23,OLD MUTUAL LIMITED
23570,10,,,PCL,850,0,850,850,0,25,2.94,38.81,2.58,0.81,102217.45,39673,120255820,10/9/2018,15:11:23,PRESS CORPORATION PLC
23571,11,670,670,STANDARD,670,0,670.01,670,402,10.65,1.59,7.74,12.93,2.18,157227.67,12162,234668162,10/9/2018,15:11:23,STANDARD BANK MALAWI PLC
23572,12,,,SUNBIRD,125,0,145,145,0,0.92,0.63,6.42,15.58,2.02,37929.47,2433.87,261582580,10/9/2018,15:11:23,SUNBIRD TOURISM PLC
23573,13,26.15,26.15,TNM,24.5,26.15,26.28,26.15,1264,0.6,2.29,4.99,20.03,9.01,262557.77,13108,10040450000,10/9/2018,15:11:23,TELEKOM NETWORKS MALAWI PLC
23574,1,,,BHL,0,11.7,11.31,11.31,0,1.15,10.17,5.33,18.75,1.85,9497.58,506.54,839750705,10/5/2018,15:03:55,BLANTYRE HOTELS PLC
23575,2,,,FMBCH,0,157.98,157.98,157.98,0,0,0,6.84,14.62,3.56,369080.78,25245.06,2336250000,10/5/2018,15:03:55,FMB CAPITAL HOLDINGS PLC
23576,3,,,ILLOVO,175,205,205,205,0,0,0,4.84,20.66,3.99,146256.1,7080,713444391,10/5/2018,15:03:55,ILLOVO SUGAR MALAWI PLC
23577,4,19.5,19.5,MPICO,18,19.5,19.5,19.5,18910,0.18,0.92,11.36,8.8,1.62,44811.93,5092.87,2298047460,10/5/2018,15:03:55,MALAWI PROPERTY INVESTMENT COMPANY PLC
23578,5,320,320,NBM,311.01,0,320,320,4073,19.3,6.03,12.81,7.8,1.85,149418.16,19147,466931738,10/5/2018,15:03:55,NATIONAL BANK OF MALAWI
23579,6,9.01,9,NBS,9,9.01,9.01,9.01,65936,,,-4.17,-24.01,2.09,26224.27,-1092.31,2910573356,10/5/2018,15:03:55,NBS BANK PLC
23580,7,,,NICO,0,52,52,52,0,1.5,2.88,20.51,4.88,2.41,54238.14,11123,1043041096,10/5/2018,15:03:55,NICO HOLDINGS PLC
23581,8,,,NITL,75,91,86,86,0,1.3,1.51,19.13,5.23,1.35,11610,2221.35,135000000,10/5/2018,15:03:55,NATIONAL INVESTMENT TRUST PLC
23582,9,,,OMU,,,2513.25,2513.25,0,0,0,9.65,10.36,1.54,14647.23,1413.28,5828003,10/5/2018,15:03:55,OLD MUTUAL LIMITED
23583,10,,,PCL,850,0,850,850,0,25,2.94,38.81,2.58,0.81,102217.45,39673,120255820,10/5/2018,15:03:55,PRESS CORPORATION PLC
23584,11,670.01,670.01,STANDARD,670.01,0,670.01,670.01,381,10.65,1.59,7.74,12.93,2.18,157230.02,12162,234668162,10/5/2018,15:03:55,STANDARD BANK MALAWI PLC
23585,12,145,144.99,SUNBIRD,125,0,145,145,25707,0.92,0.63,6.42,15.58,2.02,37929.47,2433.87,261582580,10/5/2018,15:03:55,SUNBIRD TOURISM PLC
23586,13,29,27.51,TNM,26.15,29,27.51,28.67,50000,0.6,2.09,4.55,21.96,9.88,287859.7,13108,10040450000,10/5/2018,15:03:55,TELEKOM NETWORKS MALAWI PLC
23587,1,,,BHL,11.31,12.45,11.31,11.31,0,1.15,10.17,5.33,18.75,1.85,9497.58,506.54,839750705,10/3/2018,15:06:56,BLANTYRE HOTELS PLC
23588,2,,,FMBCH,0,157.99,157.98,157.98,0,0,0,6.84,14.62,3.56,369080.78,25245.06,2336250000,10/3/2018,15:06:56,FMB CAPITAL HOLDINGS PLC
23589,3,,,ILLOVO,205,0,240,240,0,0,0,4.13,24.18,4.68,171226.65,7080,713444391,10/3/2018,15:06:56,ILLOVO SUGAR MALAWI PLC
23590,4,19.5,19.45,MPICO,18,19.5,19.5,19.48,110116,0.18,0.92,11.38,8.79,1.62,44765.96,5092.87,2298047460,10/3/2018,15:06:56,MALAWI PROPERTY INVESTMENT COMPANY PLC
23591,5,316.01,316.01,NBM,316,0,316,316.01,14500,19.3,6.11,12.98,7.71,1.82,147555.1,19147,466931738,10/3/2018,15:06:56,NATIONAL BANK OF MALAWI
23592,6,9.01,9,NBS,9.01,0,9,9.01,558955,,,-4.17,-24.01,2.09,26224.27,-1092.31,2910573356,10/3/2018,15:06:56,NBS BANK PLC
23593,7,,,NICO,0,52,52,52,0,1.5,2.88,20.51,4.88,2.41,54238.14,11123,1043041096,10/3/2018,15:06:56,NICO HOLDINGS PLC
23594,8,86,86,NITL,75,91,86,86,6216,1.3,1.51,19.13,5.23,1.35,11610,2221.35,135000000,10/3/2018,15:06:56,NATIONAL INVESTMENT TRUST PLC
23595,9,,,OMU,,,2513.25,2513.25,0,0,0,9.65,10.36,1.54,14647.23,1413.28,5828003,10/3/2018,15:06:56,OLD MUTUAL LIMITED
23596,10,,,PCL,850,0,850,850,0,25,2.94,38.81,2.58,0.81,102217.45,39673,120255820,10/3/2018,15:06:56,PRESS CORPORATION PLC
23597,11,670.01,670.01,STANDARD,670,0,670,670.01,200000,10.65,1.59,7.74,12.93,2.18,157230.02,12162,234668162,10/3/2018,15:06:56,STANDARD BANK MALAWI PLC
23598,12,,,SUNBIRD,125,145,145,145,0,0.92,0.63,6.42,15.58,2.02,37929.47,2433.87,261582580,10/3/2018,15:06:56,SUNBIRD TOURISM PLC
23599,13,29,28.99,TNM,27,29,29,29,388000,0.6,2.07,4.5,22.21,9.99,291173.05,13108,10040450000,10/3/2018,15:06:56,TELEKOM NETWORKS MALAWI PLC
23600,1,,,BHL,0,12.45,11.31,11.31,0,1.15,10.17,5.33,18.75,1.85,9497.58,506.54,,10/2/2018,15:07:06,BLANTYRE HOTELS PLC
23601,2,157.98,157.98,FMBCH,0,157.99,157.99,157.98,543,0,0,6.84,14.62,3.56,369080.78,25245.06,2336250000,10/2/2018,15:07:06,FMB CAPITAL HOLDINGS PLC
23602,3,,,ILLOVO,205,0,240,240,0,0,0,4.13,24.18,4.68,171226.65,7080,,10/2/2018,15:07:06,ILLOVO SUGAR MALAWI PLC
23603,4,,,MPICO,19.45,19.49,19.5,19.5,0,0.18,0.92,11.36,8.8,1.62,44811.93,5092.87,2298047460,10/2/2018,15:07:06,MALAWI PROPERTY INVESTMENT COMPANY PLC
23604,5,316,316,NBM,316,0,315,316,800,19.3,6.11,12.98,7.71,1.82,147550.43,19147,,10/2/2018,15:07:06,NATIONAL BANK OF MALAWI
23605,6,9,9,NBS,9,0,8.99,9,246764,,,-4.17,-23.98,2.09,26195.16,-1092.31,2910573356,10/2/2018,15:07:06,NBS BANK PLC
23606,7,,,NICO,0,52,52,52,0,1.5,2.88,20.51,4.88,2.41,54238.14,11123,,10/2/2018,15:07:06,NICO HOLDINGS PLC
23607,8,,,NITL,75,86,86,86,0,1.3,1.51,19.13,5.23,1.35,11610,2221.35,135000000,10/2/2018,15:07:06,NATIONAL INVESTMENT TRUST PLC
23608,9,2513.25,2513.25,OMU,0,0,2513.25,2513.25,20765,0,0,9.65,10.36,1.54,14647.23,1413.28,,10/2/2018,15:07:06,OLD MUTUAL LIMITED
23609,10,,,PCL,850,0,850,850,0,25,2.94,38.81,2.58,0.81,102217.45,39673,120255820,10/2/2018,15:07:06,PRESS CORPORATION PLC
23610,11,670,670,STANDARD,670,0,670,670,8704,10.65,1.59,7.74,12.93,2.18,157227.67,12162,,10/2/2018,15:07:06,STANDARD BANK MALAWI PLC
23611,12,,,SUNBIRD,125,145,145,145,0,0.92,0.63,6.42,15.58,2.02,37929.47,2433.87,261582580,10/2/2018,15:07:06,SUNBIRD TOURISM PLC
23612,13,29,29,TNM,27,29,29,29,14960,0.6,2.07,4.5,22.21,9.99,291173.05,13108,,10/2/2018,15:07:06,TELEKOM NETWORKS MALAWI PLC
23613,1,,,BHL,0,12.45,11.31,11.31,0,1.15,10.17,5.33,18.75,1.85,9497.58,506.54,839750705,10/1/2018,15:10:43,BLANTYRE HOTELS PLC
23614,2,,,FMBCH,0,157.99,157.99,157.99,0,0,0,6.84,14.62,3.56,369104.14,25245.06,2336250000,10/1/2018,15:10:43,FMB CAPITAL HOLDINGS PLC
23615,3,,,ILLOVO,205,0,240,240,0,0,0,4.13,24.18,4.68,171226.65,7080,713444391,10/1/2018,15:10:43,ILLOVO SUGAR MALAWI PLC
23616,4,,,MPICO,19.45,19.49,19.5,19.5,0,0.18,0.92,11.36,8.8,1.62,44811.93,5092.87,2298047460,10/1/2018,15:10:43,MALAWI PROPERTY INVESTMENT COMPANY PLC
23617,5,315,315,NBM,315,0,311.01,315,1000,19.3,6.13,13.02,7.68,1.82,147083.5,19147,466931738,10/1/2018,15:10:43,NATIONAL BANK OF MALAWI
23618,6,9,8.95,NBS,0,9,8.95,8.99,1904882,,,-4.17,-23.95,2.09,26166.05,-1092.31,2910573356,10/1/2018,15:10:43,NBS BANK PLC
23619,7,,,NICO,0,52,52,52,0,1.5,2.88,20.51,4.88,2.41,54238.14,11123,1043041096,10/1/2018,15:10:43,NICO HOLDINGS PLC
23620,8,,,NITL,75,86,86,86,0,1.3,1.51,19.13,5.23,1.35,11610,2221.35,135000000,10/1/2018,15:10:43,NATIONAL INVESTMENT TRUST PLC
23621,9,,,OMU,0,2513.25,2513.25,2513.25,0,0,0,9.65,10.36,1.54,14647.23,1413.28,5828003,10/1/2018,15:10:43,OLD MUTUAL LIMITED
23622,10,,,PCL,850,0,850,850,0,25,2.94,38.81,2.58,0.81,102217.45,39673,120255820,10/1/2018,15:10:43,PRESS CORPORATION PLC
23623,11,,,STANDARD,600,670,670,670,0,10.65,1.59,7.74,12.93,2.18,157227.67,12162,234668162,10/1/2018,15:10:43,STANDARD BANK MALAWI PLC
23624,12,,,SUNBIRD,125,145,145,145,0,0.92,0.63,6.42,15.58,2.02,37929.47,2433.87,261582580,10/1/2018,15:10:43,SUNBIRD TOURISM PLC
23625,13,29,29,TNM,27,29,29,29,9500,0.6,2.07,4.5,22.21,9.99,291173.05,13108,10040450000,10/1/2018,15:10:43,TELEKOM NETWORKS MALAWI PLC
23626,1,11.31,11.31,BHL,0,12.45,11.31,11.31,17399,1.15,10.17,5.33,18.75,1.85,9497.58,506.54,839750705,9/28/2018,15:05:33,BLANTYRE HOTELS PLC
23627,2,,,FMBCH,0,157.99,157.99,157.99,0,0,0,6.84,14.62,3.56,369104.14,25245.06,2336250000,9/28/2018,15:05:33,FMB CAPITAL HOLDINGS PLC
23628,3,,,ILLOVO,0,0,240,240,0,0,0,4.13,24.18,4.68,171226.65,7080,713444391,9/28/2018,15:05:33,ILLOVO SUGAR MALAWI PLC
23629,4,,,MPICO,19.45,19.49,19.5,19.5,0,0.18,0.92,11.36,8.8,1.62,44811.93,5092.87,2298047460,9/28/2018,15:05:33,MALAWI PROPERTY INVESTMENT COMPANY PLC
23630,5,,,NBM,311.01,315,311.01,311.01,0,19.3,6.21,13.18,7.58,1.79,145220.44,19147,466931738,9/28/2018,15:05:33,NATIONAL BANK OF MALAWI
23631,6,,,NBS,0,8.95,8.95,8.95,0,,,-4.19,-23.85,2.08,26049.63,-1092.31,2910573356,9/28/2018,15:05:33,NBS BANK PLC
23632,7,52,52,NICO,0,52,52,52,11387,1.5,2.88,20.51,4.88,2.41,54238.14,11123,1043041096,9/28/2018,15:05:33,NICO HOLDINGS PLC
23633,8,86,86,NITL,75,91,86,86,1500,1.3,1.51,19.13,5.23,1.35,11610,2221.35,135000000,9/28/2018,15:05:33,NATIONAL INVESTMENT TRUST PLC
23634,9,,,OMU,0,2513.25,2513.25,2513.25,0,0,0,9.65,10.36,1.54,14647.23,1413.28,5828003,9/28/2018,15:05:33,OLD MUTUAL LIMITED
23635,10,,,PCL,850,0,850,850,0,25,2.94,38.81,2.58,0.81,102217.45,39673,120255820,9/28/2018,15:05:33,PRESS CORPORATION PLC
23636,11,,,STANDARD,0,665,670,670,0,10.65,1.59,7.74,12.93,2.18,157227.67,12162,234668162,9/28/2018,15:05:33,STANDARD BANK MALAWI PLC
23637,12,,,SUNBIRD,125,145,145,145,0,0.92,0.63,6.42,15.58,2.02,37929.47,2433.87,261582580,9/28/2018,15:05:33,SUNBIRD TOURISM PLC
23638,13,29,29,TNM,27,29,28.99,29,6785,0.6,2.07,4.5,22.21,9.99,291173.05,13108,10040450000,9/28/2018,15:05:33,TELEKOM NETWORKS MALAWI PLC
23639,. 1,11.31,11.31,BHL,0,12.45,11.31,11.31,2759,1.15,10.17,5.33,18.75,1.85,9497.58,506.54,839750705,9/27/2018,15:39:03,BLANTYRE HOTELS PLC
23640,10,,,PCL,850,2513.25 0.00,850,850,0,25,2.94,38.81,2.58,0.81,102217.45,39673,120255820,9/27/2018,15:39:03,PRESS CORPORATION PLC
23641,11,,,STANDARD,600,665,670,670,0,10.65,1.59,7.74,12.93,2.18,157227.67,12162,234668162,9/27/2018,15:39:03,STANDARD BANK MALAWI PLC
23642,12,145,145,SUNBIRD,125,145,145,145,3402,0.92,0.63,6.42,15.58,2.02,37929.47,2433.87,261582580,9/27/2018,15:39:03,SUNBIRD TOURISM PLC
23643,13,29,28.99,TNM,27,29,29,28.99,35760,0.6,2.07,4.5,22.21,9.99,291088.71,13108,10040450000,9/27/2018,15:39:03,TELEKOM NETWORKS MALAWI PLC
23644,2,157.99,157.99,FMBCH,0,157.99,157.99,157.99,1848,0,0,6.84,14.62,3.56,369104.14,25245.06,2336250000,9/27/2018,15:39:03,FMB CAPITAL HOLDINGS PLC
23645,3,,,ILLOVO,205,240,240,240,0,0,0,4.13,24.18,4.68,171226.65,7080,713444391,9/27/2018,15:39:03,ILLOVO SUGAR MALAWI PLC
23646,4,19.5,19.5,MPICO,19.45,19.49,19.5,19.5,24574,0.18,0.92,11.36,8.8,1.62,44811.93,5092.87,2298047460,9/27/2018,15:39:03,MALAWI PROPERTY INVESTMENT COMPANY PLC
23647,5,,,NBM,311.01,315,311.01,311.01,0,19.3,6.21,13.18,7.58,1.79,145220.44,19147,466931738,9/27/2018,15:39:03,NATIONAL BANK OF MALAWI
23648,6,8.95,8.95,NBS,0,8.94,8.96,8.95,87058,,,-4.19,-23.85,2.08,26049.63,-1092.31,2910573356,9/27/2018,15:39:03,NBS BANK PLC
23649,7,,,NICO,0,52,52,52,0,1.5,2.88,20.51,4.88,2.41,54238.14,11123,1043041096,9/27/2018,15:39:03,NICO HOLDINGS PLC
23650,8,86,86,NITL,75,0,75,86,3500,1.3,1.51,19.13,5.23,1.35,11610,2221.35,135000000,9/27/2018,15:39:03,NATIONAL INVESTMENT TRUST PLC
23651,9,,,OMU,0,,2513.25,2513.25,0,0,0,9.65,10.36,1.54,14647.23,1413.28,5828003,9/27/2018,15:39:03,OLD MUTUAL LIMITED
23652,1,11.5,10.85,BHL,0,12.45,10.85,11.31,115132,1.15,10.17,5.33,18.75,1.84,9496.07,506.54,839750705,9/26/2018,15:06:16,BLANTYRE HOTELS PLC
23653,2,157.99,157.99,FMBCH,0,158,159.96,157.99,6250,0,0,6.84,14.62,3.56,369104.14,25245.06,2336250000,9/26/2018,15:06:16,FMB CAPITAL HOLDINGS PLC
23654,3,,,ILLOVO,205,240,240,240,0,0,0,4.13,24.18,4.68,171226.65,7080,713444391,9/26/2018,15:06:16,ILLOVO SUGAR MALAWI PLC
23655,4,19.5,19.5,MPICO,18,19.5,19.5,19.5,104397,0.18,0.92,11.36,8.8,1.62,44811.93,5092.87,2298047460,9/26/2018,15:06:16,MALAWI PROPERTY INVESTMENT COMPANY PLC
23656,5,,,NBM,311.01,0,311.01,311.01,0,19.3,6.21,13.18,7.58,1.79,145220.44,19147,466931738,9/26/2018,15:06:16,NATIONAL BANK OF MALAWI
23657,6,8.96,8.96,NBS,0,8.96,8.96,8.96,55058,,,-4.19,-23.87,2.08,26078.74,-1092.31,2910573356,9/26/2018,15:06:16,NBS BANK PLC
23658,7,,,NICO,0,52,52,52,0,1.5,2.88,20.51,4.88,2.41,54238.14,11123,1043041096,9/26/2018,15:06:16,NICO HOLDINGS PLC
23659,8,,,NITL,70,86,75,75,0,1.3,1.73,21.94,4.56,1.18,10125,2221.35,135000000,9/26/2018,15:06:16,NATIONAL INVESTMENT TRUST PLC
23660,9,,,OMU,2513.25,0,2513.25,2513.25,0,0,0,9.65,10.36,1.54,14647.23,1413.28,5828003,9/26/2018,15:06:16,OLD MUTUAL LIMITED
23661,10,,,PCL,,,850,850,0,25,2.94,38.81,2.58,0.81,102217.45,39673,120255820,9/26/2018,15:06:16,PRESS CORPORATION PLC
23662,11,,,STANDARD,600,670,670,670,0,10.65,1.59,7.74,12.93,2.18,157227.67,12162,234668162,9/26/2018,15:06:16,STANDARD BANK MALAWI PLC
23663,12,,,SUNBIRD,125,0,145,145,0,0.92,0.63,6.42,15.58,2.02,37929.47,2433.87,261582580,9/26/2018,15:06:16,SUNBIRD TOURISM PLC
23664,13,29,29,TNM,27,29,29,29,43835,0.6,2.07,4.5,22.21,9.99,291173.05,13108,10040450000,9/26/2018,15:06:16,TELEKOM NETWORKS MALAWI PLC
23665,. 1,11.95,10.65,BHL,9.7,11.95,10.65,10.85,132933,1.15,10.6,5.56,17.99,1.77,9111.3,506.54,839750705,9/25/2018,15:24:22,BLANTYRE HOTELS PLC
23666,10,,,PCL,,,850,850,0,25,2.94,38.81,2.58,0.81,102217.45,39673,120255820,9/25/2018,15:24:22,PRESS CORPORATION PLC
23667,11,,,STANDARD,600,670,670,670,0,10.65,1.59,7.74,12.93,2.18,157227.67,12162,234668162,9/25/2018,15:24:22,STANDARD BANK MALAWI PLC
23668,12,145,145,SUNBIRD,0,0,145,145,9676,0.92,0.63,6.42,15.58,2.02,37929.47,2433.87,261582580,9/25/2018,15:24:22,SUNBIRD TOURISM PLC
23669,13,29,29,TNM,27,29,29,29,3345,0.6,2.07,4.5,22.21,9.99,291173.05,13108,10040450000,9/25/2018,15:24:22,TELEKOM NETWORKS MALAWI PLC
23670,2,,,FMBCH,0,158,159.96,159.96,0,0,0,6.76,14.8,3.6,373706.55,25245.06,2336250000,9/25/2018,15:24:22,FMB CAPITAL HOLDINGS PLC
23671,3,,,ILLOVO,205,240,240,240,0,0,0,4.13,24.18,4.68,171226.65,7080,713444391,9/25/2018,15:24:22,ILLOVO SUGAR MALAWI PLC
23672,4,19.51,19.5,MPICO,0,19.51,19.51,19.5,26994,0.18,0.92,11.36,8.8,1.62,44811.93,5092.87,2298047460,9/25/2018,15:24:22,MALAWI PROPERTY INVESTMENT COMPANY PLC
23673,5,311.01,311.01,NBM,311,0,311,311.01,926,19.3,6.21,13.18,7.58,1.79,145220.44,19147,466931738,9/25/2018,15:24:22,NATIONAL BANK OF MALAWI
23674,6,8.97,8.94,NBS,0,8.95,8.98,8.96,315244,,,-4.19,-23.87,2.08,26078.74,-1092.31,2910573356,9/25/2018,15:24:22,NBS BANK PLC
23675,7,,,NICO,0,52,52,52,0,1.5,2.88,20.51,4.88,2.41,54238.14,11123,1043041096,9/25/2018,15:24:22,NICO HOLDINGS PLC
23676,8,,,NITL,70,86,75,75,0,1.3,1.73,21.94,4.56,1.18,10125,2221.35,135000000,9/25/2018,15:24:22,NATIONAL INVESTMENT TRUST PLC
23677,9,,,OMU,,,2513.25,2513.25,0,0,0,9.65,10.36,1.54,14647.23,1413.28,5828003,9/25/2018,15:24:22,OLD MUTUAL LIMITED
23678,1,,,BHL,10.65,0,10.65,10.65,0,1.15,10.8,5.66,17.66,1.74,8943.35,506.54,,9/24/2018,15:42:04,BLANTYRE HOTELS PLC
23679,2,,,FMBCH,0,159.96,159.96,159.96,0,0,0,6.76,14.8,3.6,373706.55,25245.06,2336250000,9/24/2018,15:42:04,FMB CAPITAL HOLDINGS PLC
23680,3,,,ILLOVO,205,240,240,240,0,0,0,4.13,24.18,4.68,171226.65,7080,,9/24/2018,15:42:04,ILLOVO SUGAR MALAWI PLC
23681,4,,,MPICO,0,19.51,19.51,19.51,0,0.18,0.92,11.36,8.8,1.62,44834.91,5092.87,2298047460,9/24/2018,15:42:04,MALAWI PROPERTY INVESTMENT COMPANY PLC
23682,5,,,NBM,311,0,311,311,0,19.3,6.21,13.19,7.58,1.79,145215.77,19147,,9/24/2018,15:42:04,NATIONAL BANK OF MALAWI
23683,6,,,NBS,0,8.97,8.98,8.98,0,,,-4.18,-23.93,2.09,26136.95,-1092.31,2910573356,9/24/2018,15:42:04,NBS BANK PLC
23684,7,,,NICO,0,52,52,52,0,1.5,2.88,20.51,4.88,2.41,54238.14,11123,,9/24/2018,15:42:04,NICO HOLDINGS PLC
23685,8,,,NITL,,,75,75,0,1.3,1.73,21.94,4.56,1.18,10125,2221.35,135000000,9/24/2018,15:42:04,NATIONAL INVESTMENT TRUST PLC
23686,9,,,OMU,,,2513.25,2513.25,0,0,0,9.65,10.36,1.54,14647.23,1413.28,,9/24/2018,15:42:04,OLD MUTUAL LIMITED
23687,10,,,PCL,,,850,850,0,25,2.94,38.81,2.58,0.81,102217.45,39673,120255820,9/24/2018,15:42:04,PRESS CORPORATION PLC
